5.034,929.603
15.075,929.585
25.116,929.577
35.156,929.561
45.195,929.556
55.236,929.575
65.289,929.565
75.327,929.521
85.370,929.522
95.404,929.577
105.445,929.569
115.486,929.565
125.524,929.556
135.562,929.581
145.603,929.608
155.637,929.626
165.680,929.629
175.717,929.632
185.753,929.762
195.792,929.753
205.831,929.766
215.873,929.766
225.908,929.733
235.951,929.752
245.982,929.808
256.020,929.844
266.058,929.846
276.099,929.935
286.136,929.948
296.171,929.939
306.208,929.753
316.248,929.740
326.290,930.004
336.334,930.074
346.375,930.030
356.427,930.021
366.464,929.955
376.501,929.956
386.541,929.940
396.584,929.936
406.620,929.910
416.664,929.869
426.709,929.893
436.751,929.912
446.794,929.921
456.837,929.994
466.880,929.988
476.916,930.269
486.953,930.237
496.997,930.220
507.036,930.243
517.076,930.251
527.110,930.253
537.153,930.315
547.193,930.338
557.237,930.337
567.278,930.354
577.316,930.316
587.362,930.325
597.404,930.291
607.450,930.339
617.496,930.304
627.540,930.329
637.586,930.331
647.629,930.323
657.668,930.328
667.714,930.382
677.757,930.414
687.800,930.406
697.841,930.367
707.882,930.374
717.928,930.434
727.971,930.373
738.015,930.382
748.053,930.377
758.095,930.409
768.136,930.423
778.181,930.443
788.224,930.456
798.268,930.338
808.308,930.332
818.345,930.360
828.383,930.322
838.429,930.309
848.475,930.313
858.520,930.329
868.576,930.306
878.622,930.334
888.663,930.350
898.707,930.316
908.749,930.291
918.789,930.037
928.834,929.986
938.877,929.975
948.911,929.963
958.952,930.015
968.993,930.049
979.036,930.051
989.080,929.998
999.124,930.023
1009.166,929.987
1019.208,930.033
1029.252,930.044
1039.300,930.047
1049.341,930.039
1059.385,930.002
1069.424,929.662
1079.468,929.682
1089.511,929.629
1099.556,929.638
1109.601,929.635
1119.652,929.630
1129.703,929.603
1139.748,929.618
1149.786,929.587
1159.831,930.031
1169.872,930.077
1179.916,930.058
1189.956,930.046
1200.000,929.988
